ID,Title,Permalink,"Attachment URL",Catégories,Régions,Villes,Slug,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
16351,"DOMAINE DU MASSIF",https://jaimelequebec.org/jmlq_lieu/domaine-du-massif/,,,,,domaine-du-massif,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16352,"BRIO CHALET LOCATIF",https://jaimelequebec.org/jmlq_lieu/brio-chalet-locatif/,,,,,brio-chalet-locatif,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16353,"LA GRANGE",https://jaimelequebec.org/jmlq_lieu/la-grange/,,,,,la-grange,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16354,"SENTIERS MONT BÉLANGER",https://jaimelequebec.org/jmlq_lieu/sentiers-mont-belanger/,,,,,sentiers-mont-belanger,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16355,"Issan Wineroom",https://jaimelequebec.org/jmlq_lieu/issan-wineroom/,,,,,issan-wineroom,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16356,"LOFT DE LA COUREUSE DES GRÈVES",https://jaimelequebec.org/jmlq_lieu/loft-de-la-coureuse-des-greves/,,,,,loft-de-la-coureuse-des-greves,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16357,"AUBERGE L'INTERMÈDE DU LAC",https://jaimelequebec.org/jmlq_lieu/auberge-lintermede-du-lac/,,,,,auberge-lintermede-du-lac,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16358,"DOMAINE DU LAC KERGUS INC",https://jaimelequebec.org/jmlq_lieu/domaine-du-lac-kergus-inc/,,,,,domaine-du-lac-kergus-inc,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16359,"CHALET DE LA PLAYA",https://jaimelequebec.org/jmlq_lieu/chalet-de-la-playa/,,,,,chalet-de-la-playa,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16360,"COTTAGES DU LAC-ORFORD",https://jaimelequebec.org/jmlq_lieu/cottages-du-lac-orford/,,,,,cottages-du-lac-orford,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16361,"LE CHALET DES PÈRES TRAPPISTES",https://jaimelequebec.org/jmlq_lieu/le-chalet-des-peres-trappistes/,,,,,le-chalet-des-peres-trappistes,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16362,"Brewskey Pub, Taproom et Annexe",https://jaimelequebec.org/jmlq_lieu/brewskey-pub-taproom-et-annexe/,,,,,brewskey-pub-taproom-et-annexe,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16363,"POURVOIRIE DU LAC LUCIE",https://jaimelequebec.org/jmlq_lieu/pourvoirie-du-lac-lucie/,,,,,pourvoirie-du-lac-lucie,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16364,"Balza Resto-Grill",https://jaimelequebec.org/jmlq_lieu/balza-resto-grill/,,,,,balza-resto-grill,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16365,"Balthazar Café Inc. Rouyn-Noranda",https://jaimelequebec.org/jmlq_lieu/balthazar-cafe-inc-rouyn-noranda/,,,,,balthazar-cafe-inc-rouyn-noranda,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16366,"Le Nordique spa Stoneham",https://jaimelequebec.org/jmlq_lieu/le-nordique-spa-stoneham/,,,,,le-nordique-spa-stoneham,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16367,"CAMPING DOMAINE DE L'ANGE-GARDIEN",https://jaimelequebec.org/jmlq_lieu/camping-domaine-de-lange-gardien/,,,,,camping-domaine-de-lange-gardien,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16368,"AUBERGE BRUINE OCÉANE",https://jaimelequebec.org/jmlq_lieu/auberge-bruine-oceane/,,,,,auberge-bruine-oceane,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16369,"Resto bar terrasse Le 171",https://jaimelequebec.org/jmlq_lieu/resto-bar-terrasse-le-171/,,,,,resto-bar-terrasse-le-171,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16370,"Expédition Rêve Blanc",https://jaimelequebec.org/jmlq_lieu/expedition-reve-blanc/,,,,,expedition-reve-blanc,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16371,"CHÂTEAU CARTIER HÔTEL ET RESORT",https://jaimelequebec.org/jmlq_lieu/chateau-cartier-hotel-et-resort/,,,,,chateau-cartier-hotel-et-resort,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16372,"HOTEL CAP DIAMANT",https://jaimelequebec.org/jmlq_lieu/hotel-cap-diamant/,,,,,hotel-cap-diamant,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16373,"CAMP PORTNEUF",https://jaimelequebec.org/jmlq_lieu/camp-portneuf/,,,,,camp-portneuf,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16374,"FERME OLD FINDLAY FARM",https://jaimelequebec.org/jmlq_lieu/ferme-old-findlay-farm/,,,,,ferme-old-findlay-farm,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16375,"Trattoria Casa Rinacchio",https://jaimelequebec.org/jmlq_lieu/trattoria-casa-rinacchio/,,,,,trattoria-casa-rinacchio,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16376,ASPEN,https://jaimelequebec.org/jmlq_lieu/aspen/,,,,,aspen,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16377,"CAMPING COMPLEXE TOURISTIQUE DU LAC-À-JIM",https://jaimelequebec.org/jmlq_lieu/camping-complexe-touristique-du-lac-a-jim/,,,,,camping-complexe-touristique-du-lac-a-jim,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16378,"F218 RCNT CHALETS",https://jaimelequebec.org/jmlq_lieu/f218-rcnt-chalets/,,,,,f218-rcnt-chalets,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16379,"CHALET NATUROC",https://jaimelequebec.org/jmlq_lieu/chalet-naturoc/,,,,,chalet-naturoc,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16380,"La Barberie - Microbrasserie - coopérative de travail",https://jaimelequebec.org/jmlq_lieu/la-barberie-microbrasserie-cooperative-de-travail/,,,,,la-barberie-microbrasserie-cooperative-de-travail,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16381,"Destination Owl's Head Inc.",https://jaimelequebec.org/jmlq_lieu/destination-owls-head-inc/,,,,,destination-owls-head-inc,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16382,"Parc nature Émélinois",https://jaimelequebec.org/jmlq_lieu/parc-nature-emelinois/,,,,,parc-nature-emelinois,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16383,"Parcs des Chutes et de la Croix",https://jaimelequebec.org/jmlq_lieu/parcs-des-chutes-et-de-la-croix/,,,,,parcs-des-chutes-et-de-la-croix,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16384,"CHALET CHEROKEE",https://jaimelequebec.org/jmlq_lieu/chalet-cherokee/,,,,,chalet-cherokee,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16385,"49 CORNICHE",https://jaimelequebec.org/jmlq_lieu/49-corniche/,,,,,49-corniche,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16386,"CHALET SENTIER DE L'ÉQUERRE",https://jaimelequebec.org/jmlq_lieu/chalet-sentier-de-lequerre/,,,,,chalet-sentier-de-lequerre,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16387,"CHALET SCARF",https://jaimelequebec.org/jmlq_lieu/chalet-scarf/,,,,,chalet-scarf,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16388,"CHALET SAULT A LA PUCE",https://jaimelequebec.org/jmlq_lieu/chalet-sault-a-la-puce/,,,,,chalet-sault-a-la-puce,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16389,"CHALET SAISON",https://jaimelequebec.org/jmlq_lieu/chalet-saison/,,,,,chalet-saison,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16390,"CHALET SAINT-GABRIEL",https://jaimelequebec.org/jmlq_lieu/chalet-saint-gabriel/,,,,,chalet-saint-gabriel,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16391,"CHALET ROYAL",https://jaimelequebec.org/jmlq_lieu/chalet-royal/,,,,,chalet-royal,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16392,"CHALET ROSS",https://jaimelequebec.org/jmlq_lieu/chalet-ross/,,,,,chalet-ross,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16393,"CHALET RÖCKA",https://jaimelequebec.org/jmlq_lieu/chalet-rocka/,,,,,chalet-rocka,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16394,"CHALET RIVIÈRE MÉKINAC",https://jaimelequebec.org/jmlq_lieu/chalet-riviere-mekinac/,,,,,chalet-riviere-mekinac,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16395,"CHALET RIVIERE COULONGE",https://jaimelequebec.org/jmlq_lieu/chalet-riviere-coulonge/,,,,,chalet-riviere-coulonge,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16396,"CHALET RENARD",https://jaimelequebec.org/jmlq_lieu/chalet-renard/,,,,,chalet-renard,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16397,"Aux Chantignoles Restaurant | Fairmont Le Château Montebello",https://jaimelequebec.org/jmlq_lieu/aux-chantignoles-restaurant-fairmont-le-chateau-montebello/,,,,,aux-chantignoles-restaurant-fairmont-le-chateau-montebello,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16398,"Aux Chantignoles",https://jaimelequebec.org/jmlq_lieu/aux-chantignoles/,,,,,aux-chantignoles,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16399,"AUX BERGES DU LAC CASTOR",https://jaimelequebec.org/jmlq_lieu/aux-berges-du-lac-castor/,,,,,aux-berges-du-lac-castor,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16400,"CHALETS SUR LE LAC",https://jaimelequebec.org/jmlq_lieu/chalets-sur-le-lac/,,,,,chalets-sur-le-lac,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16401,"Évènements et billets | Basilique Notre-Dame de Montréal",https://jaimelequebec.org/jmlq_lieu/evenements-et-billets-basilique-notre-dame-de-montreal/,,,,,evenements-et-billets-basilique-notre-dame-de-montreal,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16402,"Brasserie Blandino",https://jaimelequebec.org/jmlq_lieu/brasserie-blandino/,,,,,brasserie-blandino,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16403,"CHALET LE WAPITI",https://jaimelequebec.org/jmlq_lieu/chalet-le-wapiti/,,,,,chalet-le-wapiti,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16404,"CENTRE 03 // CAMP MUSICAL VAL DES SOURCES",https://jaimelequebec.org/jmlq_lieu/centre-03-camp-musical-val-des-sources/,,,,,centre-03-camp-musical-val-des-sources,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16405,"Hébergement à Amqui dans la Vallée de la Matapédia | Auberge Ambassadeur",https://jaimelequebec.org/jmlq_lieu/hebergement-a-amqui-dans-la-vallee-de-la-matapedia-auberge-ambassadeur/,,,,,hebergement-a-amqui-dans-la-vallee-de-la-matapedia-auberge-ambassadeur,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16406,"ACCUEIL CHEZ FRANÇOIS (QIAOYA XU)",https://jaimelequebec.org/jmlq_lieu/accueil-chez-francois-qiaoya-xu/,,,,,accueil-chez-francois-qiaoya-xu,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16407,"VERBIER 14-202 - TREMBLANT PRESTIGE",https://jaimelequebec.org/jmlq_lieu/verbier-14-202-tremblant-prestige/,,,,,verbier-14-202-tremblant-prestige,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16408,"CHALET DE LA MONTAGNE",https://jaimelequebec.org/jmlq_lieu/chalet-de-la-montagne/,,,,,chalet-de-la-montagne,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16409,"Restaurant Le Hatley|Relais & Châteaux",https://jaimelequebec.org/jmlq_lieu/restaurant-le-hatleyrelais-chateaux/,,,,,restaurant-le-hatleyrelais-chateaux,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16410,"LA SOURCE DU COEUR",https://jaimelequebec.org/jmlq_lieu/la-source-du-coeur/,,,,,la-source-du-coeur,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16411,"La Maison du Bootlegger – Steak House dans Charlevoix",https://jaimelequebec.org/jmlq_lieu/la-maison-du-bootlegger-steak-house-dans-charlevoix/,,,,,la-maison-du-bootlegger-steak-house-dans-charlevoix,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16412,"Kinadapt - Canicross",https://jaimelequebec.org/jmlq_lieu/kinadapt-canicross/,,,,,kinadapt-canicross,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16413,"CHALET DES OUTARDES",https://jaimelequebec.org/jmlq_lieu/chalet-des-outardes/,,,,,chalet-des-outardes,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16414,"FENÊTRE SUR LA MONTAGNE",https://jaimelequebec.org/jmlq_lieu/fenetre-sur-la-montagne/,,,,,fenetre-sur-la-montagne,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16415,"RÉFLEXION - MAISONS MIROIRS",https://jaimelequebec.org/jmlq_lieu/reflexion-maisons-miroirs/,,,,,reflexion-maisons-miroirs,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16416,"HÔTEL DES ESKERS",https://jaimelequebec.org/jmlq_lieu/hotel-des-eskers/,,,,,hotel-des-eskers,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16417,"Bistro Juliette Plaza",https://jaimelequebec.org/jmlq_lieu/bistro-juliette-plaza/,,,,,bistro-juliette-plaza,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16418,"Circuit canotable Chasse-Galerie",https://jaimelequebec.org/jmlq_lieu/circuit-canotable-chasse-galerie/,,,,,circuit-canotable-chasse-galerie,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16419,"Beauréal Réserve Naturelle",https://jaimelequebec.org/jmlq_lieu/beaureal-reserve-naturelle/,,,,,beaureal-reserve-naturelle,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16420,"KINIPI SPA NORDIQUE & Hébergement",https://jaimelequebec.org/jmlq_lieu/kinipi-spa-nordique-hebergement/,,,,,kinipi-spa-nordique-hebergement,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16421,"KiNipi Spa nordique & Hébergement",https://jaimelequebec.org/jmlq_lieu/kinipi-spa-nordique-hebergement-2/,,,,,kinipi-spa-nordique-hebergement-2,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16422,"LE DOMAINE DE L'IRLANDAIS",https://jaimelequebec.org/jmlq_lieu/le-domaine-de-lirlandais/,,,,,le-domaine-de-lirlandais,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16423,"Expédition Hautes Laurentides",https://jaimelequebec.org/jmlq_lieu/expedition-hautes-laurentides/,,,,,expedition-hautes-laurentides,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16424,"Restaurant Viva Sgobba",https://jaimelequebec.org/jmlq_lieu/restaurant-viva-sgobba/,,,,,restaurant-viva-sgobba,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16425,"LE CAMP DU CHASSEUR",https://jaimelequebec.org/jmlq_lieu/le-camp-du-chasseur/,,,,,le-camp-du-chasseur,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16426,"CHEZ MME MOINEAU",https://jaimelequebec.org/jmlq_lieu/chez-mme-moineau/,,,,,chez-mme-moineau,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16427,"VILLA LA GRAND-VOILE",https://jaimelequebec.org/jmlq_lieu/villa-la-grand-voile/,,,,,villa-la-grand-voile,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16428,"VILLA HOK",https://jaimelequebec.org/jmlq_lieu/villa-hok/,,,,,villa-hok,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16429,"VERBIER 12-101 - TREMBLANT PRESTIGE",https://jaimelequebec.org/jmlq_lieu/verbier-12-101-tremblant-prestige/,,,,,verbier-12-101-tremblant-prestige,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16430,"La Grotte de Saint-Elzéar",https://jaimelequebec.org/jmlq_lieu/la-grotte-de-saint-elzear/,,,,,la-grotte-de-saint-elzear,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16431,"PARKSIDE RANCH",https://jaimelequebec.org/jmlq_lieu/parkside-ranch/,,,,,parkside-ranch,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16432,"CHALET DE LA POUDREUSE",https://jaimelequebec.org/jmlq_lieu/chalet-de-la-poudreuse/,,,,,chalet-de-la-poudreuse,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16433,"Duc De Lorraine I Pâtisserie & Bistro Français à Montréal - 1952",https://jaimelequebec.org/jmlq_lieu/duc-de-lorraine-i-patisserie-bistro-francais-a-montreal-1952/,,,,,duc-de-lorraine-i-patisserie-bistro-francais-a-montreal-1952,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16434,"L'EXPÉRIENCE URBAINE",https://jaimelequebec.org/jmlq_lieu/lexperience-urbaine/,,,,,lexperience-urbaine,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16435,"SERVICE DE GUIDE ROGER GLADU",https://jaimelequebec.org/jmlq_lieu/service-de-guide-roger-gladu/,,,,,service-de-guide-roger-gladu,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16436,L'ABÉNAKI,https://jaimelequebec.org/jmlq_lieu/labenaki/,,,,,labenaki,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16437,"LE SKI-IN SKI-OUT",https://jaimelequebec.org/jmlq_lieu/le-ski-in-ski-out/,,,,,le-ski-in-ski-out,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16438,"ABÉNAKI - AU CHALET EN BOIS ROND",https://jaimelequebec.org/jmlq_lieu/abenaki-au-chalet-en-bois-rond/,,,,,abenaki-au-chalet-en-bois-rond,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16439,"HMS DÉCOUVERTE",https://jaimelequebec.org/jmlq_lieu/hms-decouverte/,,,,,hms-decouverte,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16440,"CENTRE DE VILLÉGIATURE DAM-EN-TERRE",https://jaimelequebec.org/jmlq_lieu/centre-de-villegiature-dam-en-terre/,,,,,centre-de-villegiature-dam-en-terre,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16441,"Centre de plein air du Lac des Rapides",https://jaimelequebec.org/jmlq_lieu/centre-de-plein-air-du-lac-des-rapides/,,,,,centre-de-plein-air-du-lac-des-rapides,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16442,"AUBERGE FORT PRÉVEL «CHALETS»",https://jaimelequebec.org/jmlq_lieu/auberge-fort-prevel-chalets/,,,,,auberge-fort-prevel-chalets,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16443,Heli-Xtrême,https://jaimelequebec.org/jmlq_lieu/heli-xtreme/,,,,,heli-xtreme,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16444,"Bien-être | ComplexeÉcosphère",https://jaimelequebec.org/jmlq_lieu/bien-etre-complexeecosphere/,,,,,bien-etre-complexeecosphere,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16445,"AUBERGE LES DEUX TOURS",https://jaimelequebec.org/jmlq_lieu/auberge-les-deux-tours/,,,,,auberge-les-deux-tours,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16446,"LE CHIC LOG CHALET",https://jaimelequebec.org/jmlq_lieu/le-chic-log-chalet/,,,,,le-chic-log-chalet,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16447,"MOTEL ET RESTAURANT FIN GOURMET",https://jaimelequebec.org/jmlq_lieu/motel-et-restaurant-fin-gourmet/,,,,,motel-et-restaurant-fin-gourmet,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16448,"CAMPING MUNICIPAL DU ROCHER PANET",https://jaimelequebec.org/jmlq_lieu/camping-municipal-du-rocher-panet/,,,,,camping-municipal-du-rocher-panet,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16449,"CAMPING DE L'ÉTÉ",https://jaimelequebec.org/jmlq_lieu/camping-de-lete/,,,,,camping-de-lete,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16450,"LE BLUEBERRY LAKE RESORT - CHALET TIPI",https://jaimelequebec.org/jmlq_lieu/le-blueberry-lake-resort-chalet-tipi/,,,,,le-blueberry-lake-resort-chalet-tipi,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16451,"HARFANG DES NEIGES - AU CHALET EN BOIS ROND",https://jaimelequebec.org/jmlq_lieu/harfang-des-neiges-au-chalet-en-bois-rond/,,,,,harfang-des-neiges-au-chalet-en-bois-rond,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16452,"LA HUTTE CHALET ET SPA",https://jaimelequebec.org/jmlq_lieu/la-hutte-chalet-et-spa/,,,,,la-hutte-chalet-et-spa,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16453,"Camping De La Pointe | Camping et prêt-à-camper | Saint-François-de-l'Île-d'Orléans | Bonjour Québec",https://jaimelequebec.org/jmlq_lieu/camping-de-la-pointe-camping-et-pret-a-camper-saint-francois-de-lile-dorleans-bonjour-quebec/,,,,,camping-de-la-pointe-camping-et-pret-a-camper-saint-francois-de-lile-dorleans-bonjour-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16454,L'ENVOL,https://jaimelequebec.org/jmlq_lieu/lenvol/,,,,,lenvol,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
